sensitivity,variant,experiment,AOI,sensor,train_years,target_year,window,status,held_out_year,train_n,test_n,RMSE,MAE,Bias,R2,Pearson_r,n
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2023;2024,2025,W2023_2024,COMPLETED,2024,6907,10000,0.0341176405470164,0.02597416669725773,-0.0012760639879265383,0.8963840696344123,0.947041814861795,10000.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,15635,4125,0.02922947283046401,0.02059862890998178,0.009494517961364066,0.6926283447175752,0.8655538916048514,4125.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,13288,6472,0.023925629529649554,0.01683067372997419,-0.0008844729440506707,0.9189080294242498,0.9593322753782761,6472.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,modis,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,10597,9163,0.03378373295960527,0.025851151785033777,-0.005405415897142125,0.8820955658342395,0.9408397796703204,9163.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2022,2025,W2022,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2023,2025,W2023,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2024,2025,W2024,NOT_APPLICABLE,NA,NA,NA,NA,NA,NA,NA,NA,
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2022,5540,12020,0.037077402072099495,0.02581242991139883,-0.0024902345395780637,0.8309092556985899,0.9151143606660936,12020.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2022;2023,2025,W2022_2023,COMPLETED,2023,12020,5540,0.04455221524585236,0.030772713806121586,0.00510919002562079,0.7783665316652119,0.8874316251494422,5540.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2023,7678,5540,0.04502293525444262,0.03167546252994422,0.006979269168001764,0.7736584179691179,0.8874332602737268,5540.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2023;2024,2025,W2023_2024,COMPLETED,2024,5540,7678,0.046474196750813615,0.0317411922425133,-0.005589632313942019,0.8363946839338932,0.9200746965255807,7678.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2022,13218,12020,0.0364032262375746,0.025370821968994196,-0.0005699411957135136,0.8370024816812683,0.9151636576231328,12020.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2023,19698,5540,0.044775444883283506,0.03119046749121239,0.005951487086015376,0.7761399709175394,0.887433583940678,5540.0
phase1_aggregation_order,canonical_primary,multi_aoi,AOI-03,sentinel2,2022;2023;2024,2025,W2022_2024,COMPLETED,2024,17560,7678,0.04541796846856977,0.03120629647145241,-0.003438313381952345,0.8437467585099419,0.9201183110797719,7678.0
